timestamp,rp,ocp,residual
2026-03-16T11:44:26,0.6268896283377972,1.6056809425354004,0.07784070943349698
2026-03-16T11:50:01,0.5263703535281946,1.6056809425354004,0.07540596783716778
2026-03-16T11:51:01,0.5398398882609128,1.6056809425354004,0.07536352693268825
2026-03-16T11:52:01,0.5238142287276799,1.6056809425354004,0.07466310610502554
2026-03-16T11:53:02,0.5101179584358232,1.605625033378601,0.07456054919101715
2026-03-16T11:54:01,0.509664077231545,1.6056809425354004,0.07450159215123282
2026-03-16T11:55:01,0.5089962531608119,1.6056809425354004,0.07434928614914231
2026-03-16T11:56:01,0.5076122879631203,1.6056809425354004,0.07528698045505869
2026-03-16T11:57:01,0.5256310719468803,1.6056809425354004,0.07444487836883378
2026-03-16T11:58:02,0.5089238326236171,1.605625033378601,0.07436219904418942
2026-03-16T11:59:01,0.5077642013258391,1.6056809425354004,0.07407550397022561
2026-03-16T12:00:01,0.5095227267398084,1.6056809425354004,0.0744889866871074
2026-03-16T12:01:01,0.5077943490140657,1.6056809425354004,0.07408383729641407
2026-03-16T12:02:01,0.5247708055370998,1.6056809425354004,0.07490737337722565
2026-03-16T12:03:02,0.523485361123415,1.6056809425354004,0.07474667504171818
2026-03-16T12:04:01,0.5098824460601022,1.6056809425354004,0.07455687834148769
2026-03-16T12:05:01,0.5241093177608158,1.6056809425354004,0.07385268308661982
2026-03-16T12:06:01,0.5579956685648774,1.6057369709014893,0.07544432209393352
2026-03-16T12:07:01,0.5089540977116104,1.6056809425354004,0.07437051166244679
2026-03-16T12:08:01,0.5081018991823852,1.6056809425354004,0.07414452691195249
2026-03-16T12:09:01,0.5085654490032182,1.6057369709014893,0.07428590670708007
2026-03-16T12:10:01,0.5267714096877294,1.6056809425354004,0.0741131188182871
2026-03-16T12:11:01,0.5257816381830164,1.6056809425354004,0.07528763433458781
2026-03-16T12:12:01,0.5399907208293645,1.6057369709014893,0.0755149724236416
2026-03-16T12:13:02,0.5227043436485689,1.6056809425354004,0.07425986186838184
2026-03-16T12:14:01,0.5273396637611656,1.6057369709014893,0.07497042784281285
2026-03-16T12:15:01,0.5237115213802639,1.6057369709014893,0.07479184008938455
2026-03-16T12:16:01,0.5214052584695489,1.6057369709014893,0.07396831145001669
2026-03-16T12:17:01,0.5412142046564162,1.6057369709014893,0.07441279339928543
2026-03-16T12:18:01,0.5416522115418057,1.6057369709014893,0.07527770583082523
2026-03-16T12:19:01,0.5211352417485753,1.6056809425354004,0.07391768694880138
2026-03-16T12:20:01,0.5420663591232742,1.6057369709014893,0.07608942159190595
2026-03-16T12:21:01,0.5226729999829359,1.6057369709014893,0.07360658990911566
2026-03-16T12:22:01,0.5425425163353225,1.6056809425354004,0.0762389377462471
2026-03-16T12:23:01,0.5547662139576299,1.6057369709014893,0.07532971649333695
2026-03-16T12:24:01,0.5221873564212614,1.6057369709014893,0.07335859070084633
2026-03-16T12:25:01,0.5254196788418205,1.6056809425354004,0.07521395112513124
2026-03-16T12:26:01,0.5551007931172804,1.6057369709014893,0.07469293884918234
2026-03-16T12:27:01,0.5074663672222247,1.6057369709014893,0.07401555476582863
2026-03-16T12:28:01,0.5087199405442695,1.6056809425354004,0.0742702525754487
2026-03-16T12:29:01,0.555946974942508,1.6057369709014893,0.07560928341344567
2026-03-16T12:30:01,0.5237463871859781,1.6057369709014893,0.07466873193638035
2026-03-16T12:31:01,0.5257816381830164,1.6057369709014893,0.07528763433458781
2026-03-16T12:32:01,0.5236427120604324,1.6056809425354004,0.07397173354383799
2026-03-16T12:33:01,0.5077566261533335,1.6057369709014893,0.07321831705950703
2026-03-16T12:34:02,0.5087301959648589,1.6057369709014893,0.07431584267528689
2026-03-16T12:35:01,0.5419400171758069,1.6057369709014893,0.07545876400845059
2026-03-16T12:36:01,0.5260323554624141,1.6057369709014893,0.07466703437865753
2026-03-16T12:37:01,0.5408373094910884,1.6057369709014893,0.07442278954760805
2026-03-16T12:38:01,0.5414085418341693,1.6057369709014893,0.07595091782490951
2026-03-16T12:39:02,0.5570487350386975,1.6057369709014893,0.0766697497453291
2026-03-16T12:40:01,0.5420156485240516,1.6057369709014893,0.07405944449902194
2026-03-16T12:41:01,0.5561061086315612,1.6057369709014893,0.07431658333961408
2026-03-16T12:42:01,0.5384344723610462,1.6057369709014893,0.07428401145600072
2026-03-16T12:43:01,0.5043483565516828,1.6057369709014893,0.07293537104456495
2026-03-16T12:44:02,0.55479690739302,1.6057369709014893,0.07522200133484144
2026-03-16T12:45:01,0.5065955467355727,1.6057369709014893,0.07349811713603724
2026-03-16T12:46:01,0.5253979256277591,1.6057369709014893,0.07291009962991948
2026-03-16T12:47:01,0.5394422640759752,1.6057369709014893,0.07552644985121489
2026-03-16T12:48:01,0.5391525253388906,1.6057369709014893,0.07379651382392045
2026-03-16T12:49:01,0.5390563517521232,1.6057369709014893,0.07530261548229414
2026-03-16T12:50:01,0.5083166108971916,1.6056809425354004,0.0741814266220874
2026-03-16T12:51:01,0.5265017737059812,1.6057369709014893,0.07477628893150426
2026-03-16T12:52:01,0.5231834553285634,1.6057369709014893,0.07465602113205551
2026-03-16T12:53:01,0.5561061086315612,1.6056809425354004,0.07431658333961408
2026-03-16T12:54:01,0.5251608294764747,1.6057369709014893,0.07284566080532719
2026-03-16T12:55:01,0.5560932420724647,1.6057369709014893,0.07492740682017664
2026-03-16T12:56:01,0.5560847224885641,1.6056809425354004,0.07431912395497095
2026-03-16T12:57:01,0.5382227478032791,1.6057369709014893,0.07499143802163838
2026-03-16T12:58:01,0.539398745298489,1.6057369709014893,0.07549933507124872
2026-03-16T12:59:01,0.5561061086315612,1.6057369709014893,0.07431658333961408
2026-03-16T13:00:01,0.5387273849979345,1.6056809425354004,0.07445555374032245
2026-03-16T13:01:01,0.5216757984331232,1.6057369709014893,0.07405139589942546
2026-03-16T13:02:01,0.5561061086315612,1.6057369709014893,0.07431658333961408
2026-03-16T13:03:01,0.5556390154973848,1.6057369709014893,0.07553316495106667
2026-03-16T13:04:02,0.5398695428024607,1.6057369709014893,0.07484616353879055
2026-03-16T13:05:01,0.5551007931172804,1.6056809425354004,0.07469293884918234
2026-03-16T13:06:01,0.5571813095973626,1.6057369709014893,0.07467175401841007
2026-03-16T13:07:01,0.5561679110353682,1.6057369709014893,0.07434004484284196
2026-03-16T13:08:01,0.5561061086315612,1.6057369709014893,0.07431658333961408
2026-03-16T13:09:01,0.5561061086315612,1.6057369709014893,0.07431658333961408
2026-03-16T13:10:01,0.5568798662865969,1.6057369709014893,0.07531023951494956
2026-03-16T13:11:01,0.5419033464942026,1.6057369709014893,0.0739238863137501
2026-03-16T13:12:01,0.5392591592306452,1.6057369709014893,0.0738408485072301
2026-03-16T13:13:01,0.5561061086315612,1.6057369709014893,0.07431658333961408
2026-03-16T13:14:02,0.5244363146962174,1.6056809425354004,0.07497255254661711
